time,latitude,longitude,location_id,location_name,sample_id,session_id,water_temperature,salinity,turbidity,ph,oxygen,oxygen_saturation,nitrogen,phosphorus,phosphate,silicate,nitrate_nitrite,ammonia,qa_comments
2023-06-15T19:10:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS230615,123,26.1,33.4,1.22,8.11,6.52,97.6,261.77,22.89,21.34,3215.79,154.79,5.02,
2023-06-15T19:45:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO230615,123,26.4,34.4,8.7,8.1,6.37,95.8,147.5,10.65,8.69,787.57,52.64,3.14,
2023-06-15T20:07:00Z,20.976561,-156.678,RKV,Kahana Village,RKV230615,123,27.2,35.3,15.9,8.18,7.14,109.1,99.14,8.05,4.31,223.11,8.62,3.24,
2023-06-27T17:50:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN230627,99,25.3,32.7,14.5,8.08,6.28,92.7,241.2,15.84,14.75,2510.37,176.0,9.82,
2023-06-27T18:15:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP230627,99,25.1,34.5,12.13,7.99,5.97,87.7,86.17,11.5,9.21,558.24,8.57,4.05,
2023-06-27T18:40:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS230627,99,26.0,35.2,27.23,8.03,6.24,93.2,92.54,9.36,6.85,531.02,28.99,1.88,
2023-06-27T18:54:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP230627,99,26.2,35.5,11.03,8.13,6.57,98.3,81.88,9.0,5.16,198.55,13.24,3.96,
2023-06-28T18:01:00Z,20.727434,-156.450077,KCP,Cove Park,KCP230628,99,26.4,32.3,6.09,8.01,6.39,95.8,603.05,15.4,14.35,2308.24,515.24,11.53,
2023-06-28T18:43:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB230628,99,26.4,35.3,1.45,8.13,6.36,95.8,119.69,7.25,3.46,390.32,76.68,1.71,
2023-06-28T19:04:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN230628,99,26.1,35.8,1.52,8.1,6.89,103.0,72.97,7.12,4.16,171.66,3.81,8.68,
2023-06-28T19:18:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS230628,99,25.7,35.8,1.18,8.07,6.3,93.6,65.49,8.31,4.83,208.97,7.31,6.14,
2023-06-29T17:44:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH230629,99,24.8,33.1,1.75,8.11,6.15,90.1,122.32,10.72,7.7,754.22,67.31,14.07,
2023-06-29T18:17:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC230629,99,24.8,29.1,2.14,8.13,7.61,111.3,338.07,9.9,6.72,2341.24,291.46,11.98,
2023-06-29T18:37:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP230629,99,25.4,33.2,5.39,8.12,6.69,98.7,190.48,18.54,16.35,556.54,95.11,10.37,
2023-06-29T19:02:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP230629,99,25.9,31.9,1.14,8.18,6.71,100.1,66.18,6.7,2.46,64.96,1.16,2.43,
2023-06-29T19:20:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC230629,99,26.6,32.2,12.6,8.13,6.46,97.3,139.49,9.52,5.66,513.01,96.94,3.65,
2023-07-04T18:04:00Z,20.994222,-156.667417,RNS,Napili,RNS230704,124,25.7,34.4,0.78,8.11,6.38,94.6,141.48,12.15,9.89,875.79,66.72,3.51,
2023-07-04T18:26:00Z,20.967083,-156.68139,RPO,Pohaku,RPO230704,124,26.1,33.8,0.71,8.16,6.15,91.9,319.94,10.49,10.01,2165.46,217.38,4.77,
2023-07-04T18:45:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS230704,124,25.8,35.5,1.65,8.11,6.62,98.5,109.12,8.33,5.02,374.45,40.74,3.31,
2023-07-04T19:04:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT230704,124,26.8,36.0,0.59,8.16,6.28,95.0,102.73,11.77,6.16,141.4,14.13,2.99,
2023-07-04T19:26:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB230704,124,27.5,35.3,2.86,8.21,6.71,102.6,97.9,6.51,5.37,528.85,31.53,3.28,
2023-07-04T19:40:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA230704,124,27.2,35.0,0.75,8.21,6.5,99.1,103.78,11.91,10.62,1317.72,40.1,1.52,
2023-07-05T18:10:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF230705,124,26.7,35.4,4.87,8.07,5.51,83.3,87.57,8.01,4.75,322.53,5.65,1.82,
2023-07-05T18:36:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH230705,124,27.2,35.3,4.84,8.08,5.11,77.9,80.73,8.0,5.56,428.42,8.37,3.31,
2023-07-05T18:55:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT230705,124,27.3,34.9,9.01,8.1,5.85,89.4,96.36,6.98,5.42,602.29,28.01,4.35,
2023-07-05T19:32:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO230705,124,27.3,36.1,2.49,8.13,6.43,98.3,78.96,4.3,2.15,342.1,5.74,1.4,
2023-07-05T19:53:00Z,20.80915,-156.60661,OMM,Mile Marker 14,OMM230705,124,26.8,36.0,1.39,8.08,6.0,91.0,99.59,3.99,3.09,333.85,4.28,4.69,
2023-07-05T20:08:00Z,20.79448,-156.58142,OUB,Ukumehame Beach,OUB230705,124,28.0,36.3,5.02,8.17,6.72,104.0,78.64,5.19,2.99,159.84,9.02,1.05,
2023-07-05T20:24:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP230705,124,27.7,36.1,3.35,8.18,6.78,104.3,67.09,4.67,2.35,235.29,1.45,1.41,
2023-07-06T17:59:00Z,21.013058,-156.63834,RHL,Honolua,RHL230706,124,25.1,34.4,2.94,8.14,6.32,92.9,138.47,10.14,6.49,422.59,3.96,9.17,
2023-07-06T18:34:00Z,21.004056,-156.65894,RON,Oneloa,RON230706,124,26.1,36.1,0.71,8.2,6.81,101.9,87.05,7.12,3.03,71.93,4.33,1.62,
2023-07-06T19:00:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS230706,124,26.3,34.7,1.4,8.09,6.19,93.1,297.72,24.55,24.53,2982.26,191.9,6.68,
2023-07-06T19:29:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO230706,124,26.6,35.9,3.1,8.16,5.93,89.5,110.69,8.92,5.99,410.31,35.23,2.03,
2023-07-06T19:44:00Z,20.976561,-156.678,RKV,Kahana Village,RKV230706,124,26.7,35.3,4.18,8.11,5.81,87.8,105.22,6.34,4.34,564.07,21.55,3.31,
2023-07-18T17:56:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN230718,100,25.4,31.4,6.77,8.14,6.46,95.2,316.26,15.09,13.51,2915.36,264.2,8.99,
2023-07-18T18:20:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP230718,100,25.1,33.2,6.62,8.14,6.74,99.1,145.63,7.45,5.69,663.93,64.12,4.67,
2023-07-18T18:40:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS230718,100,26.6,34.2,6.24,8.12,6.25,94.1,114.73,10.9,10.28,937.87,45.17,4.84,
2023-07-18T19:10:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP230718,100,27.2,34.6,9.26,8.12,6.52,99.4,101.47,7.19,5.33,367.65,17.82,5.06,
2023-07-19T18:05:00Z,20.727434,-156.450077,KCP,Cove Park,KCP230719,100,27.1,31.5,36.03,8.05,5.87,88.0,1199.01,31.86,28.61,4841.85,1119.28,11.0,
2023-07-19T18:40:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB230719,100,27.1,34.6,1.64,8.14,6.9,104.4,97.6,7.16,5.53,281.69,36.6,2.65,
2023-07-19T18:59:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN230719,100,27.1,34.8,1.76,8.08,6.9,104.5,95.2,6.02,4.77,242.28,6.73,4.91,
2023-07-19T19:22:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS230719,100,27.2,34.7,6.48,8.08,6.85,104.1,87.5,8.96,7.6,415.27,20.23,2.59,
2023-07-20T17:52:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH230720,100,25.3,35.6,1.68,8.15,6.4,94.5,126.03,10.22,8.51,558.85,59.67,11.7,
2023-07-20T18:37:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC230720,100,25.4,34.4,2.29,8.11,7.57,111.7,184.68,5.71,4.33,710.81,120.51,7.53,
2023-07-20T19:00:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP230720,100,25.6,36.1,2.83,8.14,7.01,103.8,104.82,6.55,4.7,266.96,31.48,8.51,
2023-07-20T19:30:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP230720,100,26.1,36.5,1.82,8.19,7.04,105.5,78.07,7.46,5.47,140.31,2.28,4.96,
2023-07-20T19:45:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC230720,100,26.5,35.7,11.4,8.16,6.88,103.6,150.39,9.69,7.82,424.7,97.93,5.06,
2023-07-25T18:20:00Z,20.994222,-156.667417,RNS,Napili,RNS230725,125,25.9,34.7,1.39,8.09,6.78,100.5,111.92,11.45,7.25,622.98,24.98,5.3,
2023-07-25T18:58:00Z,20.967083,-156.68139,RPO,Pohaku,RPO230725,125,26.4,35.2,2.6,8.07,6.11,91.6,105.59,6.65,3.87,321.81,31.12,3.24,
2023-07-25T19:20:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS230725,125,25.9,34.6,4.06,8.07,6.82,101.1,108.18,7.16,2.57,426.87,8.77,1.73,
2023-07-25T20:05:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT230725,125,27.3,35.4,1.66,8.15,6.8,103.8,96.04,6.83,2.77,116.53,3.39,2.31,
2023-07-25T20:35:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB230725,125,27.6,35.0,25.13,8.15,6.75,103.4,129.24,11.37,7.63,661.55,39.37,7.7,
2023-07-25T20:55:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA230725,125,27.7,34.9,2.1,8.16,6.65,101.9,82.01,10.56,7.38,586.81,11.92,1.62,
2023-07-26T18:20:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF230726,125,26.9,34.7,3.76,8.01,5.96,89.9,106.57,8.34,5.15,446.85,3.43,4.54,
2023-07-26T18:52:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH230726,125,27.3,35.0,22.23,8.04,6.12,93.0,86.83,9.38,6.99,397.13,3.14,2.29,
2023-07-26T19:12:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT230726,125,27.8,34.6,8.77,8.04,5.75,88.1,104.23,9.48,6.56,644.65,16.78,2.33,
2023-07-26T19:48:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO230726,125,27.4,35.5,5.69,8.03,6.3,96.2,101.87,5.11,1.66,287.21,2.84,1.78,
2023-07-26T20:13:00Z,20.80915,-156.60661,OMM,Mile Marker 14,OMM230726,125,27.6,35.4,4.72,8.02,6.24,95.7,91.64,5.27,2.76,343.87,3.56,2.61,
2023-07-26T20:37:00Z,20.79448,-156.58142,OUB,Ukumehame Beach,OUB230726,125,27.7,35.5,15.23,8.1,6.71,103.1,92.16,6.22,1.83,127.28,1.72,1.88,
2023-07-26T20:55:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP230726,125,27.2,35.3,4.49,8.13,6.82,103.8,64.67,5.83,2.94,160.01,1.27,1.46,
2023-07-27T17:50:00Z,21.013058,-156.63834,RHL,Honolua,RHL230727,125,24.5,32.5,6.29,8.15,6.33,92.1,150.18,8.82,5.85,933.09,11.44,9.72,
2023-07-27T18:30:00Z,21.004056,-156.65894,RON,Oneloa,RON230727,125,26.1,35.4,0.51,8.17,6.8,101.8,88.25,7.53,2.65,178.87,2.59,2.07,
2023-07-27T19:00:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS230727,125,26.9,35.3,1.11,8.05,6.28,95.4,105.43,9.87,6.14,270.54,15.63,5.35,
2023-07-27T19:25:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO230727,125,26.6,34.9,4.36,8.05,5.99,90.2,101.9,8.73,6.04,465.29,29.58,3.15,
2023-07-27T19:45:00Z,20.976561,-156.678,RKV,Kahana Village,RKV230727,125,26.5,35.1,16.17,8.05,6.53,98.1,90.2,5.99,3.59,349.57,6.37,5.08,
2023-08-08T18:00:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN230808,101,26.2,34.4,6.9,8.15,6.19,92.1,227.96,10.32,10.02,712.03,66.39,8.31,
2023-08-08T18:18:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP230808,101,24.9,34.9,14.1,8.09,6.65,97.2,172.55,13.7,10.41,458.3,9.25,14.25,
2023-08-08T18:35:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS230808,101,26.0,34.2,19.03,8.09,6.24,92.4,213.27,10.34,9.17,933.29,53.01,7.23,
2023-08-08T19:00:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP230808,101,26.3,35.0,23.63,8.15,6.74,100.6,187.46,8.56,5.41,362.1,46.7,4.44,
2023-08-09T18:00:00Z,20.727434,-156.450077,KCP,Cove Park,KCP230809,101,26.2,32.6,14.9,8.11,6.56,96.7,599.99,22.54,21.97,2333.15,461.72,7.4,
2023-08-09T18:40:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB230809,101,26.9,35.5,4.82,8.17,6.68,101.3,124.03,7.16,4.73,229.67,17.64,2.32,
2023-08-09T18:55:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN230809,101,26.3,37.5,1.71,8.14,6.99,105.3,127.88,5.87,4.03,176.41,3.06,6.59,
2023-08-09T19:10:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS230809,101,26.7,35.9,1.32,8.18,6.77,102.6,108.54,7.02,4.21,131.99,2.96,4.28,
2023-08-10T18:10:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH230810,101,25.3,34.9,2.52,8.14,6.32,92.7,292.37,12.7,10.02,688.43,74.8,14.74,
2023-08-10T18:40:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC230810,101,25.7,34.7,8.58,8.14,7.12,105.3,277.24,8.34,6.49,754.89,151.83,11.36,
2023-08-10T19:10:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP230810,101,25.9,35.8,6.06,8.2,6.82,101.8,125.22,8.63,6.9,140.45,9.8,3.94,
2023-08-10T19:38:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP230810,101,26.3,36.2,2.88,8.17,6.76,101.8,111.29,8.98,7.41,102.28,2.41,4.8,
2023-08-10T19:58:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC230810,101,26.4,35.6,11.7,8.16,6.63,99.9,175.79,9.63,7.62,280.57,44.27,3.26,
2023-08-15T19:50:00Z,20.994222,-156.667417,RNS,Napili,RNS230815,126,27.2,34.8,1.97,8.11,6.8,103.6,150.48,10.29,9.81,851.08,37.44,3.19,
2023-08-15T20:20:00Z,20.967083,-156.68139,RPO,Pohaku,RPO230815,126,26.8,33.8,0.88,8.22,7.03,106.2,388.41,11.64,10.18,2093.25,223.8,4.71,
2023-08-15T20:42:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS230815,126,27.4,35.6,1.67,8.16,6.71,103.4,120.78,4.92,4.44,233.27,6.71,4.8,
2023-08-15T21:08:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT230815,126,27.6,35.7,1.16,8.21,6.7,103.6,118.38,4.81,3.47,133.32,2.64,2.23,
2023-08-15T21:30:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB230815,126,28.7,35.1,2.58,8.22,7.2,113.0,153.73,7.48,6.18,639.35,42.17,4.61,
2023-08-15T21:50:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA230815,126,28.0,34.7,0.76,8.22,6.86,106.0,112.25,9.78,9.23,923.85,19.32,3.3,
2023-08-16T19:03:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO230816,126,27.2,35.9,1.71,8.08,6.35,97.1,120.69,5.02,3.62,307.28,2.33,3.3,
2023-08-16T19:24:00Z,20.80915,-156.60661,OMM,Mile Marker 14,OMM230816,126,26.9,35.6,1.63,8.04,5.94,90.2,114.01,3.71,3.13,366.16,4.24,3.5,
2023-08-16T19:44:00Z,20.79448,-156.58142,OUB,Ukumehame Beach,OUB230816,126,26.7,35.9,6.46,8.14,6.75,102.5,103.93,5.86,4.13,228.91,3.05,2.97,
2023-08-16T20:14:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP230816,126,27.0,35.9,2.36,8.2,6.94,105.8,100.8,3.93,3.15,114.03,0.98,7.78,
2023-08-17T18:00:00Z,21.013058,-156.63834,RHL,Honolua,RHL230817,126,25.6,34.5,1.68,8.12,6.22,91.8,149.31,7.83,6.6,458.99,2.9,8.66,
2023-08-17T18:50:00Z,21.004056,-156.65894,RON,Oneloa,RON230817,126,26.5,35.8,0.44,8.19,7.0,105.9,94.44,4.96,3.4,150.47,1.83,2.8,
2023-08-17T19:15:00Z,20.998924,-156.666746,RFS,Kapalua Bay (Fleming S),RFS230817,126,26.5,34.0,0.78,8.08,6.3,94.3,292.04,16.12,15.41,2302.34,141.3,4.25,
2023-08-17T19:45:00Z,20.982074,-156.673398,RKO,Ka'opala,RKO230817,126,27.1,35.5,2.75,8.13,6.29,95.7,152.35,8.49,6.36,428.21,31.58,3.33,
2023-08-17T20:06:00Z,20.976561,-156.678,RKV,Kahana Village,RKV230817,126,27.7,35.0,2.75,8.14,6.43,98.7,130.6,6.0,5.81,736.92,38.84,4.48,
2023-08-29T18:00:00Z,20.765132,-156.459344,NKN,Kalepolepo North,NKN230829,102,25.8,33.9,3.58,8.02,6.37,94.2,199.99,11.4,10.76,881.84,82.72,6.54,
2023-08-29T18:30:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB230829,126,26.5,35.3,3.28,8.15,6.77,101.7,202.81,14.01,9.62,664.25,50.29,6.32,
2023-08-29T18:35:00Z,20.755056,-156.459602,KWP,Waipuilani Park,KWP230829,102,25.6,34.0,6.57,7.94,6.43,94.3,173.82,10.67,9.69,632.4,9.51,10.37,
2023-08-29T18:50:00Z,20.747334,-156.457881,KKS,Kihei South (Lipoa),KKS230829,102,26.4,34.5,9.87,7.94,6.02,89.8,176.99,11.61,10.28,782.68,47.42,4.78,
2023-08-29T19:04:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA230829,126,26.8,35.0,3.7,8.18,6.73,101.4,124.11,13.34,11.93,888.1,20.52,2.32,
2023-08-29T19:10:00Z,20.730973,-156.45372,KKP,Kalama Park,KKP230829,102,27.0,34.8,13.23,8.02,6.71,101.4,156.93,10.82,8.11,346.6,28.42,6.63,
2023-08-29T19:45:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO230829,126,27.0,36.0,13.13,8.05,6.58,100.1,101.62,5.64,5.54,493.71,4.31,3.69,
2023-08-29T20:04:00Z,20.80915,-156.60661,OMM,Mile Marker 14,OMM230829,126,27.2,35.9,3.07,8.04,6.42,97.9,107.04,5.72,5.0,368.55,3.64,3.66,
2023-08-30T17:34:00Z,20.887449,-156.685048,LMT,Mala Tavern,LMT230830,126,26.3,35.7,1.97,8.06,6.69,100.2,133.32,7.5,4.91,215.86,9.76,3.2,
2023-08-30T18:00:00Z,20.727434,-156.450077,KCP,Cove Park,KCP230830,102,26.6,33.5,10.6,8.04,6.73,100.2,568.1,24.3,20.94,1994.12,420.18,13.65,
2023-08-30T18:23:00Z,20.885373,-156.686429,LMR,Mala Ramp,LMR230830,126,25.8,24.2,7.35,8.2,7.1,99.4,115.46,10.96,9.85,4252.62,2.15,3.56,
2023-08-30T18:30:00Z,20.645598,-156.443859,MMB,Maluaka Beach,MMB230830,102,27.1,35.0,0.76,8.09,6.72,101.5,191.22,6.9,5.31,516.83,86.94,7.68,
2023-08-30T18:52:00Z,20.618366,-156.437572,MAN,Ahihi North,MAN230830,102,26.8,35.0,2.75,8.09,7.39,111.0,162.46,8.69,6.92,547.1,12.29,7.98,
2023-08-30T19:00:00Z,20.876911,-156.681359,LPS,Papalaua St,LPS230830,126,26.9,35.2,4.91,8.11,6.63,100.4,134.7,7.87,5.68,326.61,4.36,7.01,
2023-08-30T19:08:00Z,20.6138,-156.436853,MAS,Ahihi South,MAS230830,102,26.8,34.9,0.89,8.07,6.88,103.6,117.62,10.17,10.15,717.27,26.18,6.72,
2023-08-30T19:50:00Z,20.871933,-156.678624,LLH,Lahaina Harbor,LLH230830,126,29.3,35.7,1.84,8.07,5.82,92.0,112.78,9.54,7.13,289.39,9.67,3.28,
2023-08-30T20:40:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF230830,126,29.4,36.1,1.9,8.1,7.22,115.7,116.85,6.86,5.45,201.07,2.83,2.49,
2023-08-30T21:45:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH230830,126,30.5,35.7,8.42,8.1,6.74,109.7,185.42,11.1,6.72,439.7,4.6,6.05,
2023-08-30T22:25:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT230830,126,31.9,35.9,10.59,8.11,6.7,111.3,141.06,9.84,8.44,325.84,4.49,4.46,
2023-08-31T17:55:00Z,20.790305,-156.510825,NMH,Maalaea Harbor,NMH230831,102,24.8,35.4,1.87,8.06,6.63,97.1,189.84,10.48,9.24,554.58,59.51,11.66,
2023-08-31T18:19:00Z,20.794917,-156.506735,NMC,Maalaea Condos,NMC230831,102,24.6,34.0,4.74,8.11,7.7,111.8,260.03,8.01,6.92,797.97,134.49,11.4,
2023-08-31T18:39:00Z,20.796414,-156.503198,NHP,Haycraft Park,NHP230831,102,25.2,35.6,2.82,8.12,7.23,106.6,123.1,6.62,4.85,235.37,19.57,5.89,
2023-08-31T19:00:00Z,20.794936,-156.485587,NKP,Kealia Pond,NKP230831,102,25.5,35.7,1.04,8.14,7.03,104.5,102.34,6.71,4.27,115.78,1.37,5.99,
2023-08-31T19:17:00Z,20.781403,-156.463176,NKC,Kihei Canoe Club,NKC230831,102,27.0,34.9,25.6,8.09,6.73,102.1,237.88,10.49,9.0,544.28,137.8,6.81,
2023-09-05T17:22:00Z,20.887449,-156.685048,LMT,Mala Tavern,LMT230905,126,26.1,35.0,1.9,7.99,6.8,101.4,108.61,5.85,4.56,210.88,4.23,2.5,
2023-09-05T17:51:00Z,20.885373,-156.686429,LMR,Mala Ramp,LMR230905,126,26.7,34.5,6.26,8.07,6.51,97.6,110.09,8.27,5.49,336.04,3.02,4.27,
2023-09-05T18:19:00Z,20.876911,-156.681359,LPS,Papalaua St,LPS230905,126,26.7,35.2,2.75,8.04,6.77,102.1,110.34,6.23,4.29,134.69,2.0,2.83,
2023-09-05T18:44:00Z,20.871933,-156.678624,LLH,Lahaina Harbor,LLH230905,126,27.4,35.0,0.77,8.08,5.87,89.8,107.78,7.01,4.83,149.66,1.96,3.15,
2023-09-05T19:13:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF230905,126,27.7,35.3,2.87,8.11,6.68,103.3,120.66,6.99,4.91,91.01,2.03,2.08,
2023-09-05T19:55:00Z,20.86485,-156.67374,PLH,Lindsey Hale,PLH230905,126,28.4,35.1,21.07,8.06,6.49,101.3,136.16,11.47,8.35,358.87,4.87,5.54,
2023-09-05T20:16:00Z,20.86356,-156.67297,PLT,Lahaina Town,PLT230905,126,28.7,34.7,60.57,8.06,6.52,101.8,150.03,13.46,10.2,778.45,12.09,7.92,
2023-09-07T18:35:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB230907,126,26.9,34.7,2.79,8.13,7.0,105.5,131.91,8.39,5.73,454.57,27.28,4.56,
2023-09-07T19:10:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA230907,126,26.5,34.9,3.92,8.16,6.88,104.1,109.72,9.82,7.94,432.28,6.78,2.45,
2023-09-07T19:50:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO230907,126,27.4,35.3,6.83,8.04,6.77,103.3,92.04,6.28,4.11,317.05,1.36,2.24,
2023-09-07T20:10:00Z,20.80915,-156.60661,OMM,Mile Marker 14,OMM230907,126,27.1,35.1,5.28,8.0,6.49,98.6,102.48,6.53,5.39,428.34,2.24,2.24,
2023-09-12T18:10:00Z,20.994222,-156.667417,RNS,Napili,RNS230912,127,25.9,34.6,1.66,8.06,6.52,96.8,129.62,11.5,10.86,839.85,42.92,2.7,
2023-09-12T18:36:00Z,20.967083,-156.68139,RPO,Pohaku,RPO230912,127,26.3,34.6,0.93,8.13,6.27,93.7,173.54,9.63,7.34,1207.65,98.48,4.15,
2023-09-12T18:54:00Z,20.949331,-156.691124,RKS,Kaanapali Shores,RKS230912,127,26.2,35.5,1.87,8.05,6.25,94.1,89.58,6.95,3.9,218.78,10.35,2.24,
2023-09-12T19:17:00Z,20.941269,-156.692439,RKT,Kahekili Two,RKT230912,127,26.5,35.9,0.69,8.13,6.27,94.8,99.68,7.6,4.03,121.75,4.85,1.82,
2023-09-12T19:40:00Z,20.910347,-156.689382,RCB,Canoe Beach,RCB230912,127,27.3,35.0,2.56,8.18,6.87,104.6,119.24,11.32,7.42,678.7,47.35,2.09,
2023-09-12T19:56:00Z,20.904476,-156.685931,RWA,Wahikuli,RWA230912,127,27.2,34.8,1.05,8.17,6.62,100.5,101.43,13.37,10.27,816.47,21.61,1.36,
2023-09-13T19:08:00Z,20.80986,-156.61369,OCO,Camp Olowalu,OCO230913,127,26.8,35.8,3.39,8.06,6.48,98.5,87.74,5.72,3.71,411.25,4.32,1.15,
2023-09-13T19:32:00Z,20.80915,-156.60661,OMM,Mile Marker 14,OMM230913,127,27.0,35.9,2.01,8.04,6.19,94.4,78.06,6.55,4.17,333.64,3.31,2.32,
2023-09-13T19:52:00Z,20.79448,-156.58142,OUB,Ukumehame Beach,OUB230913,127,26.9,36.1,9.44,8.12,6.69,101.8,73.4,5.25,2.77,154.03,4.07,0.41,
2023-09-13T20:12:00Z,20.792747,-156.567326,OPP,Papalaua Pali,OPP230913,127,26.6,36.0,2.21,8.14,6.67,101.1,76.22,6.06,3.88,128.27,1.54,1.06,
2023-09-14T17:33:00Z,20.887449,-156.685048,LMT,Mala Tavern,LMT230914,127,26.2,34.6,1.35,7.97,6.73,100.3,91.12,6.21,2.93,371.38,10.66,1.45,
2023-09-14T17:57:00Z,20.885373,-156.686429,LMR,Mala Ramp,LMR230914,127,26.9,34.3,3.44,8.08,6.35,95.5,82.2,9.09,5.0,330.46,3.65,1.69,
2023-09-14T18:00:00Z,21.013058,-156.63834,RHL,Honolua,RHL230914,127,25.7,34.7,4.02,8.05,5.88,87.3,98.41,9.93,6.61,449.0,3.51,9.83,
2023-09-14T18:19:00Z,20.876911,-156.681359,LPS,Papalaua St,LPS230914,127,27.0,34.6,3.75,8.09,6.62,100.2,77.19,8.58,5.7,344.5,4.61,2.35,
2023-09-14T18:45:00Z,20.871933,-156.678624,LLH,Lahaina Harbor,LLH230914,127,27.9,35.1,0.65,8.1,6.17,95.2,87.18,7.38,4.4,195.94,1.53,2.33,
2023-09-14T18:45:00Z,21.004056,-156.65894,RON,Oneloa,RON230914,127,26.6,35.8,1.16,8.13,6.64,101.2,91.35,8.29,6.69,1113.21,4.22,1.06,
2023-09-14T19:10:00Z,20.86732,-156.67605,PFF,505 Front Street,PFF230914,127,27.6,35.0,1.07,8.08,6.9,105.8,91.43,5.99,2.78,176.07,7.82,0.91,
